Week,Gross,Pot_Gross,Potential_Gross_Percent,Average_Paid_Ticket,Top_Ticket,Seats_Sold,Total_Seats,Capacity,Show_Name,Type,Year,Month,Season
4/13/08,1206587,1232795,0.9787,92.79,251.25,13003,13232,0.983,The Lion King,Musical,2008,4,Spring
4/13/08,875430,1192560,0.7341,75.91,251.25,11532,11984,0.962,Mamma Mia ,Musical,2008,4,Spring
4/20/08,475709,778825,0.6108,73.7,251.5,6455,9344,0.691,Cat On A Hot Tin Roof,Play,2008,4,Spring
4/20/08,341232,689211,0.4951,69.02,199.5,4944,7464,0.662,A Catered Affair,Musical,2008,4,Spring
4/20/08,473447,578647,0.8182,75.79,251.5,6247,7280,0.858,Macbeth 2008,Play,2008,4,Spring
4/20/08,757156,1031323,0.7342,78.52,251.25,9643,11528,0.836,Spamalot,Musical,2008,4,Spring
4/20/08,445710,790880,0.5636,59.21,121.25,7527,8032,0.937,Sunday In The Park With George,Musical,2008,4,Spring
4/20/08,659854,786579,0.8389,79.4,251.5,8311,8576,0.969,Grease,Musical,2008,4,Spring
4/20/08,693273,1061843,0.6529,64.3,240,10782,11424,0.944,Hairspray,Musical,2008,4,Spring
4/20/08,1138035,846719,1.3441,116.17,351.5,9796,9776,1.002,Jersey Boys,Musical,2008,4,Spring
4/20/08,466664,925549,0.5042,61.79,250,7553,10752,0.702,In The Heights,Musical,2008,4,Spring
4/20/08,350219,705408,0.4965,74.25,251.5,4717,8464,0.557,November,Play,2008,4,Spring
